"YEAR","CARRIER","CARRIER_NAME","MANUFACTURE_YEAR","UNIQUE_CARRIER_NAME","SERIAL_NUMBER","TAIL_NUMBER","AIRCRAFT_STATUS","OPERATING_STATUS","NUMBER_OF_SEATS","MANUFACTURER","MODEL","CAPACITY_IN_POUNDS","ACQUISITION_DATE","AIRLINE_ID","UNIQUE_CARRIER",
2019,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",1957,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","45177","N751CE","O","N",0,"Douglas","DC-6BCARGO",30000,2013-07-01,20408,"5V",
2019,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",1958,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","45531","N851CE","O","N",0,"Douglas","DC-6ACARGO",30000,2013-07-01,20408,"5V",
2019,"5X","United Parcel Service",2000,"United Parcel Service","805","N120UP","O","Y",0,"Airbus","A300F4-622R",118673,2000-07-01,19917,"5X",
2019,"5X","United Parcel Service",2000,"United Parcel Service","806","N121UP","O","Y",0,"Airbus","A300F4-622R",118673,2000-09-01,19917,"5X",
2019,"5X","United Parcel Service",2000,"United Parcel Service","807","N122UP","O","Y",0,"Airbus","A300F4-622R",118673,2000-09-01,19917,"5X",
2019,"5X","United Parcel Service",2000,"United Parcel Service","808","N124UP","O","Y",0,"Airbus","A300F4-622R",118673,2000-10-01,19917,"5X",
2019,"5X","United Parcel Service",2000,"United Parcel Service","809","N125UP","O","Y",0,"Airbus","A300F4-622R",118673,2000-10-01,19917,"5X",
2019,"5X","United Parcel Service",2000,"United Parcel Service","810","N126UP","b","Y",0,"Airbus","A300F4-622R",118673,2000-11-01,19917,"5X",
2019,"5X","United Parcel Service",2000,"United Parcel Service","811","N127UP","O","Y",0,"Airbus","A300F4-622R",118673,2000-12-01,19917,"5X",
2019,"5X","United Parcel Service",2001,"United Parcel Service","812","N128UP","O","Y",0,"Airbus","A300F4-622R",118673,2001-03-01,19917,"5X",
2019,"5X","United Parcel Service",2001,"United Parcel Service","813","N129UP","O","Y",0,"Airbus","A300F4-622R",118673,2001-04-01,19917,"5X",
2019,"5X","United Parcel Service",2001,"United Parcel Service","814","N130UP","O","Y",0,"Airbus","A300F4-622R",118673,2001-05-01,19917,"5X",
2019,"5X","United Parcel Service",2001,"United Parcel Service","815","N131UP","O","Y",0,"Airbus","A300F4-622R",118673,2001-05-01,19917,"5X",
2019,"5X","United Parcel Service",2001,"United Parcel Service","816","N133UP","O","Y",0,"Airbus","A300F4-622R",118673,2001-06-01,19917,"5X",
2019,"5X","United Parcel Service",2001,"United Parcel Service","817","N134UP","O","Y",0,"Airbus","A300F4-622R",118673,2001-07-01,19917,"5X",
2019,"5X","United Parcel Service",2001,"United Parcel Service","818","N135UP","O","Y",0,"Airbus","A300F4-622R",118673,2001-08-01,19917,"5X",
2019,"5X","United Parcel Service",2001,"United Parcel Service","819","N136UP","O","Y",0,"Airbus","A300F4-622R",118673,2001-08-01,19917,"5X",
2019,"5X","United Parcel Service",2001,"United Parcel Service","820","N137UP","O","Y",0,"Airbus","A300F4-622R",118673,2001-09-01,19917,"5X",
2019,"5X","United Parcel Service",2001,"United Parcel Service","821","N138UP","O","Y",0,"Airbus","A300F4-622R",118673,2001-10-01,19917,"5X",
2019,"5X","United Parcel Service",2001,"United Parcel Service","822","N139UP","O","Y",0,"Airbus","A300F4-622R",118673,2001-12-01,19917,"5X",
2019,"5X","United Parcel Service",2002,"United Parcel Service","823","N140UP","a","Y",0,"Airbus","A300F4-622R",118673,2002-01-01,19917,"5X",
2019,"5X","United Parcel Service",2002,"United Parcel Service","824","N141UP","a","Y",0,"Airbus","A300F4-622R",118673,2002-02-01,19917,"5X",
2019,"5X","United Parcel Service",2002,"United Parcel Service","825","N142UP","a","Y",0,"Airbus","A300F4-622R",118673,2002-02-01,19917,"5X",
2019,"5X","United Parcel Service",2002,"United Parcel Service","826","N143UP","a","Y",0,"Airbus","A300F4-622R",118673,2002-03-01,19917,"5X",
2019,"5X","United Parcel Service",2002,"United Parcel Service","827","N144UP","O","Y",0,"Airbus","A300F4-622R",118673,2002-04-01,19917,"5X",
2019,"5X","United Parcel Service",2002,"United Parcel Service","828","N145UP","O","Y",0,"Airbus","A300F4-622R",118673,2002-05-01,19917,"5X",
2019,"5X","United Parcel Service",2003,"United Parcel Service","829","N146UP","a","Y",0,"Airbus","A300F4-622R",118673,2003-02-01,19917,"5X",
2019,"5X","United Parcel Service",2003,"United Parcel Service","830","N147UP","a","Y",0,"Airbus","A300F4-622R",118673,2003-02-01,19917,"5X",
2019,"5X","United Parcel Service",2003,"United Parcel Service","831","N148UP","a","Y",0,"Airbus","A300F4-622R",118673,2003-03-01,19917,"5X",
2019,"5X","United Parcel Service",2003,"United Parcel Service","832","N149UP","a","Y",0,"Airbus","A300F4-622R",118673,2003-05-01,19917,"5X",
2019,"5X","United Parcel Service",2003,"United Parcel Service","833","N150UP","a","Y",0,"Airbus","A300F4-622R",118673,2003-05-01,19917,"5X",
2019,"5X","United Parcel Service",2003,"United Parcel Service","834","N151UP","O","Y",0,"Airbus","A300F4-622R",118673,2003-06-01,19917,"5X",
2019,"5X","United Parcel Service",2003,"United Parcel Service","835","N152UP","O","Y",0,"Airbus","A300F4-622R",118673,2003-07-01,19917,"5X",
2019,"5X","United Parcel Service",2003,"United Parcel Service","839","N153UP","O","Y",0,"Airbus","A300F4-622R",118673,2003-08-01,19917,"5X",
2019,"5X","United Parcel Service",2004,"United Parcel Service","840","N154UP","O","Y",0,"Airbus","A300F4-622R",118673,2004-02-01,19917,"5X",
2019,"5X","United Parcel Service",2004,"United Parcel Service","845","N156UP","a","Y",0,"Airbus","A300F4-622R",118673,2004-03-01,19917,"5X",
2019,"5X","United Parcel Service",2004,"United Parcel Service","846","N157UP","a","Y",0,"Airbus","A300F4-622R",118673,2004-05-01,19917,"5X",
2019,"5X","United Parcel Service",2004,"United Parcel Service","847","N158UP","a","Y",0,"Airbus","A300F4-622R",118673,2004-06-01,19917,"5X",
2019,"5X","United Parcel Service",2004,"United Parcel Service","848","N159UP","a","Y",0,"Airbus","A300F4-622R",118673,2004-07-01,19917,"5X",
2019,"5X","United Parcel Service",2004,"United Parcel Service","849","N160UP","a","Y",0,"Airbus","A300F4-622R",118673,2004-09-01,19917,"5X",
2019,"5X","United Parcel Service",2004,"United Parcel Service","850","N161UP","O","Y",0,"Airbus","A300F4-622R",118673,2004-10-01,19917,"5X",
2019,"5X","United Parcel Service",2005,"United Parcel Service","851","N162UP","a","Y",0,"Airbus","A300F4-622R",118673,2005-01-01,19917,"5X",
2019,"5X","United Parcel Service",2005,"United Parcel Service","852","N163UP","a","Y",0,"Airbus","A300F4-622R",118673,2005-02-01,19917,"5X",
2019,"5X","United Parcel Service",2005,"United Parcel Service","853","N164UP","a","Y",0,"Airbus","A300F4-622R",118673,2005-07-01,19917,"5X",
2019,"5X","United Parcel Service",2005,"United Parcel Service","854","N165UP","a","Y",0,"Airbus","A300F4-622R",118673,2005-05-01,19917,"5X",
2019,"5X","United Parcel Service",2005,"United Parcel Service","861","N166UP","a","Y",0,"Airbus","A300F4-622R",118673,2005-06-01,19917,"5X",
2019,"5X","United Parcel Service",2005,"United Parcel Service","862","N167UP","O","Y",0,"Airbus","A300F4-622R",118673,2005-07-01,19917,"5X",
2019,"5X","United Parcel Service",2005,"United Parcel Service","863","N168UP","O","Y",0,"Airbus","A300F4-622R",118673,2005-08-01,19917,"5X",
2019,"5X","United Parcel Service",2006,"United Parcel Service","864","N169UP","a","Y",0,"Airbus","A300F4-622R",118673,2006-01-01,19917,"5X",
2019,"5X","United Parcel Service",2006,"United Parcel Service","865","N170UP","a","Y",0,"Airbus","A300F4-622R",118673,2006-02-01,19917,"5X",
2019,"5X","United Parcel Service",2006,"United Parcel Service","866","N171UP","a","Y",0,"Airbus","A300F4-622R",118673,2006-03-01,19917,"5X",
2019,"5X","United Parcel Service",2006,"United Parcel Service","867","N172UP","a","Y",0,"Airbus","A300F4-622R",118673,2006-05-01,19917,"5X",
2019,"5X","United Parcel Service",2006,"United Parcel Service","868","N173UP","O","Y",0,"Airbus","A300F4-622R",118673,2006-06-01,19917,"5X",
2019,"5X","United Parcel Service",2006,"United Parcel Service","869","N174UP","a","Y",0,"Airbus","A300F4-622R",118673,2006-08-01,19917,"5X",
2019,"5X","United Parcel Service",1995,"United Parcel Service","48745","N250UP","O","Y",0,"Douglas","MD-11F",207179,2001-09-01,19917,"5X",
2019,"5X","United Parcel Service",1995,"United Parcel Service","48744","N251UP","O","Y",0,"Douglas","MD-11F",207179,2001-10-01,19917,"5X",
2019,"5X","United Parcel Service",1996,"United Parcel Service","48768","N252UP","O","Y",0,"Douglas","MD-11F",207179,2001-11-01,19917,"5X",
2019,"5X","United Parcel Service",1993,"United Parcel Service","48439","N253UP","O","Y",0,"Douglas","MD-11F",207179,2002-09-01,19917,"5X",
2019,"5X","United Parcel Service",1993,"United Parcel Service","48406","N254UP","O","Y",0,"Douglas","MD-11F",207179,2002-11-01,19917,"5X",
2019,"5X","United Parcel Service",1992,"United Parcel Service","48404","N255UP","O","Y",0,"Douglas","MD-11F",207179,2005-09-01,19917,"5X",
2019,"5X","United Parcel Service",1992,"United Parcel Service","48405","N256UP","O","Y",0,"Douglas","MD-11F",207179,2005-10-01,19917,"5X",
2019,"5X","United Parcel Service",1992,"United Parcel Service","48451","N257UP","O","Y",0,"Douglas","MD-11F",207179,2007-03-01,19917,"5X",
2019,"5X","United Parcel Service",1991,"United Parcel Service","48416","N258UP","O","Y",0,"Douglas","MD-11F",207179,2007-04-01,19917,"5X",
2019,"5X","United Parcel Service",1991,"United Parcel Service","48417","N259UP","O","Y",0,"Douglas","MD-11F",207179,2007-05-01,19917,"5X",
2019,"5X","United Parcel Service",1992,"United Parcel Service","48418","N260UP","O","Y",0,"Douglas","MD-11F",207179,2007-09-01,19917,"5X",
2019,"5X","United Parcel Service",1994,"United Parcel Service","48576","N270UP","O","Y",0,"Douglas","MD-11F",207179,2003-05-01,19917,"5X",
2019,"5X","United Parcel Service",1993,"United Parcel Service","48572","N271UP","O","Y",0,"Douglas","MD-11F",207179,2003-07-01,19917,"5X",
2019,"5X","United Parcel Service",1993,"United Parcel Service","48571","N272UP","O","Y",0,"Douglas","MD-11F",207179,2003-09-01,19917,"5X",
2019,"5X","United Parcel Service",1994,"United Parcel Service","48574","N273UP","O","Y",0,"Douglas","MD-11F",207179,2003-10-01,19917,"5X",
2019,"5X","United Parcel Service",1994,"United Parcel Service","48575","N274UP","O","Y",0,"Douglas","MD-11F",207179,2004-05-01,19917,"5X",
2019,"5X","United Parcel Service",1997,"United Parcel Service","48774","N275UP","O","Y",0,"Douglas","MD-11F",207179,2004-07-01,19917,"5X",
2019,"5X","United Parcel Service",1996,"United Parcel Service","48579","N276UP","O","Y",0,"Douglas","MD-11F",207179,2004-09-01,19917,"5X",
2019,"5X","United Parcel Service",1995,"United Parcel Service","48577","N278UP","O","Y",0,"Douglas","MD-11F",207179,2005-03-01,19917,"5X",
2019,"5X","United Parcel Service",1994,"United Parcel Service","48573","N279UP","O","Y",0,"Douglas","MD-11F",207179,2005-07-01,19917,"5X",
2019,"5X","United Parcel Service",1997,"United Parcel Service","48634","N280UP","O","Y",0,"Douglas","MD-11F",207179,2005-12-01,19917,"5X",
2019,"5X","United Parcel Service",1993,"United Parcel Service","48538","N281UP","O","Y",0,"Douglas","MD-11F",207179,2006-02-01,19917,"5X",
2019,"5X","United Parcel Service",1991,"United Parcel Service","48452","N282UP","O","Y",0,"Douglas","MD-11F",207179,2006-03-01,19917,"5X",
2019,"5X","United Parcel Service",1991,"United Parcel Service","48484","N283UP","O","Y",0,"Douglas","MD-11F",207179,2006-06-01,19917,"5X",
2019,"5X","United Parcel Service",1997,"United Parcel Service","48541","N284UP","O","Y",0,"Douglas","MD-11F",207179,2006-07-01,19917,"5X",
2019,"5X","United Parcel Service",1992,"United Parcel Service","48457","N285UP","O","Y",0,"Douglas","MD-11F",207179,2006-11-01,19917,"5X",
2019,"5X","United Parcel Service",1991,"United Parcel Service","48453","N286UP","O","Y",0,"Douglas","MD-11F",207179,2007-02-01,19917,"5X",
2019,"5X","United Parcel Service",1994,"United Parcel Service","48539","N287UP","O","Y",0,"Douglas","MD-11F",207179,2007-06-01,19917,"5X",
2019,"5X","United Parcel Service",1994,"United Parcel Service","48540","N288UP","O","Y",0,"Douglas","MD-11F",207179,2007-07-01,19917,"5X",
2019,"5X","United Parcel Service",1992,"United Parcel Service","48455","N289UP","O","Y",0,"Douglas","MD-11F",207179,2008-01-01,19917,"5X",
2019,"5X","United Parcel Service",1992,"United Parcel Service","48456","N290UP","O","Y",0,"Douglas","MD-11F",207179,2007-11-01,19917,"5X",
2019,"5X","United Parcel Service",1992,"United Parcel Service","48477","N291UP","O","Y",0,"Douglas","MD-11F",207179,2008-02-01,19917,"5X",
2019,"5X","United Parcel Service",1993,"United Parcel Service","48566","N292UP","O","Y",0,"Douglas","MD-11F",207179,2007-12-01,19917,"5X",
2019,"5X","United Parcel Service",1991,"United Parcel Service","48473","N293UP","O","Y",0,"Douglas","MD-11F",207179,2008-03-01,19917,"5X",
2019,"5X","United Parcel Service",1991,"United Parcel Service","48472","N294UP","O","Y",0,"Douglas","MD-11F",207179,2006-05-01,19917,"5X",
2019,"5X","United Parcel Service",1992,"United Parcel Service","48475","N295UP","O","Y",0,"Douglas","MD-11F",207179,2006-04-01,19917,"5X",
2019,"5X","United Parcel Service",1991,"United Parcel Service","48474","N296UP","O","Y",0,"Douglas","MD-11F",207179,2006-04-01,19917,"5X",
2019,"5X","United Parcel Service",1995,"United Parcel Service","27239","N301UP","b","Y",0,"Boeing","767-34AF",132200,1995-10-01,19917,"5X",
2019,"5X","United Parcel Service",1995,"United Parcel Service","27240","N302UP","O","Y",0,"Boeing","767-34AF",132200,1995-10-01,19917,"5X",
2019,"5X","United Parcel Service",1995,"United Parcel Service","27241","N303UP","b","Y",0,"Boeing","767-34AF",132200,1995-11-01,19917,"5X",
2019,"5X","United Parcel Service",1995,"United Parcel Service","27242","N304UP","O","Y",0,"Boeing","767-34AF",132200,1995-11-01,19917,"5X",
2019,"5X","United Parcel Service",1995,"United Parcel Service","27243","N305UP","O","Y",0,"Boeing","767-34AF",132200,1995-12-01,19917,"5X",
2019,"5X","United Parcel Service",1996,"United Parcel Service","27759","N306UP","O","Y",0,"Boeing","767-34AF",132200,1996-08-01,19917,"5X",
2019,"5X","United Parcel Service",1996,"United Parcel Service","27760","N307UP","O","Y",0,"Boeing","767-34AF",132200,1996-08-01,19917,"5X",
2019,"5X","United Parcel Service",1996,"United Parcel Service","27761","N308UP","O","Y",0,"Boeing","767-34AF",132200,1996-09-01,19917,"5X",
2019,"5X","United Parcel Service",1996,"United Parcel Service","27740","N309UP","O","Y",0,"Boeing","767-34AF",132200,1996-09-01,19917,"5X",
2019,"5X","United Parcel Service",1996,"United Parcel Service","27762","N310UP","O","Y",0,"Boeing","767-34AF",132200,1996-10-01,19917,"5X",
2019,"5X","United Parcel Service",1996,"United Parcel Service","27741","N311UP","O","Y",0,"Boeing","767-34AF",132200,1996-10-01,19917,"5X",
2019,"5X","United Parcel Service",1996,"United Parcel Service","27763","N312UP","b","Y",0,"Boeing","767-34AF",132200,1996-11-01,19917,"5X",
2019,"5X","United Parcel Service",1996,"United Parcel Service","27764","N313UP","b","Y",0,"Boeing","767-34AF",132200,1996-11-01,19917,"5X",
2019,"5X","United Parcel Service",1996,"United Parcel Service","27742","N314UP","b","Y",0,"Boeing","767-34AF",132200,1996-12-01,19917,"5X",
2019,"5X","United Parcel Service",1996,"United Parcel Service","27743","N315UP","b","Y",0,"Boeing","767-34AF",132200,1996-12-01,19917,"5X",
2019,"5X","United Parcel Service",1997,"United Parcel Service","27744","N316UP","O","Y",0,"Boeing","767-34AF",132200,1997-05-01,19917,"5X",
2019,"5X","United Parcel Service",1997,"United Parcel Service","27745","N317UP","O","Y",0,"Boeing","767-34AF",132200,1997-07-01,19917,"5X",
2019,"5X","United Parcel Service",1997,"United Parcel Service","27746","N318UP","O","Y",0,"Boeing","767-34AF",132200,1997-09-01,19917,"5X",
2019,"5X","United Parcel Service",1997,"United Parcel Service","27758","N319UP","O","Y",0,"Boeing","767-34AF",132200,1997-09-01,19917,"5X",
2019,"5X","United Parcel Service",1997,"United Parcel Service","27747","N320UP","O","Y",0,"Boeing","767-34AF",132200,1997-09-01,19917,"5X",
2019,"5X","United Parcel Service",1997,"United Parcel Service","27748","N322UP","O","Y",0,"Boeing","767-34AF",132200,1997-12-01,19917,"5X",
2019,"5X","United Parcel Service",1997,"United Parcel Service","27749","N323UP","O","Y",0,"Boeing","767-34AF",132200,1997-12-01,19917,"5X",
2019,"5X","United Parcel Service",1998,"United Parcel Service","27750","N324UP","O","Y",0,"Boeing","767-34AF",132200,1998-10-01,19917,"5X",
2019,"5X","United Parcel Service",1998,"United Parcel Service","27751","N325UP","b","Y",0,"Boeing","767-34AF",132200,1998-11-01,19917,"5X",
2019,"5X","United Parcel Service",1998,"United Parcel Service","27752","N326UP","O","Y",0,"Boeing","767-34AF",132200,1998-11-01,19917,"5X",
2019,"5X","United Parcel Service",1998,"United Parcel Service","27753","N327UP","b","Y",0,"Boeing","767-34AF",132200,1998-12-01,19917,"5X",
2019,"5X","United Parcel Service",1998,"United Parcel Service","27754","N328UP","b","Y",0,"Boeing","767-34AF",132200,1998-12-01,19917,"5X",
2019,"5X","United Parcel Service",1999,"United Parcel Service","27755","N329UP","O","Y",0,"Boeing","767-34AF",132200,1999-06-01,19917,"5X",
2019,"5X","United Parcel Service",1999,"United Parcel Service","27756","N330UP","b","Y",0,"Boeing","767-34AF",132200,1999-09-01,19917,"5X",
2019,"5X","United Parcel Service",1999,"United Parcel Service","27757","N331UP","O","Y",0,"Boeing","767-34AF",132200,1999-09-01,19917,"5X",
2019,"5X","United Parcel Service",2001,"United Parcel Service","32843","N332UP","O","Y",0,"Boeing","767-34AF",132200,2001-12-01,19917,"5X",
2019,"5X","United Parcel Service",2001,"United Parcel Service","32844","N334UP","O","Y",0,"Boeing","767-34AF",132200,2001-11-01,19917,"5X",
2019,"5X","United Parcel Service",2009,"United Parcel Service","37856","N335UP","b","Y",0,"Boeing","767-34AF",132200,2009-08-01,19917,"5X",
2019,"5X","United Parcel Service",2009,"United Parcel Service","37857","N336UP","b","Y",0,"Boeing","767-34AF",132200,2009-10-01,19917,"5X",
2019,"5X","United Parcel Service",2010,"United Parcel Service","37858","N337UP","b","Y",0,"Boeing","767-34AF",132200,2010-01-01,19917,"5X",
2019,"5X","United Parcel Service",2010,"United Parcel Service","37944","N338UP","O","Y",0,"Boeing","767-34AF",132200,2010-03-01,19917,"5X",
2019,"5X","United Parcel Service",2010,"United Parcel Service","37859","N339UP","b","Y",0,"Boeing","767-34AF",132200,2010-04-01,19917,"5X",
2019,"5X","United Parcel Service",2010,"United Parcel Service","37860","N340UP","b","Y",0,"Boeing","767-34AF",132200,2010-06-30,19917,"5X",
2019,"5X","United Parcel Service",2010,"United Parcel Service","37861","N341UP","O","Y",0,"Boeing","767-34AF",132200,2010-07-31,19917,"5X",
2019,"5X","United Parcel Service",2011,"United Parcel Service","37865","N342UP","a","Y",0,"Boeing","767-34AF",132200,2011-04-30,19917,"5X",
2019,"5X","United Parcel Service",2011,"United Parcel Service","37945","N343UP","a","Y",0,"Boeing","767-34AF",132200,2011-05-31,19917,"5X",
2019,"5X","United Parcel Service",2011,"United Parcel Service","37866","N344UP","a","Y",0,"Boeing","767-34AF",132200,2011-06-29,19917,"5X",
2019,"5X","United Parcel Service",2011,"United Parcel Service","37867","N345UP","a","Y",0,"Boeing","767-34AF",132200,2011-07-31,19917,"5X",
2019,"5X","United Parcel Service",2011,"United Parcel Service","37868","N346UP","a","Y",0,"Boeing","767-34AF",132200,2011-08-31,19917,"5X",
2019,"5X","United Parcel Service",2012,"United Parcel Service","37871","N347UP","b","Y",0,"Boeing","767-34AF",132200,2012-02-29,19917,"5X",
2019,"5X","United Parcel Service",2012,"United Parcel Service","37872","N348UP","b","Y",0,"Boeing","767-34AF",132200,2012-03-28,19917,"5X",
2019,"5X","United Parcel Service",2012,"United Parcel Service","37947","N349UP","b","Y",0,"Boeing","767-34AF",132200,2012-04-30,19917,"5X",
2019,"5X","United Parcel Service",2012,"United Parcel Service","37873","N350UP","b","Y",0,"Boeing","767-34AF",132200,2012-04-30,19917,"5X",
2019,"5X","United Parcel Service",2012,"United Parcel Service","37874","N351UP","b","Y",0,"Boeing","767-34AF",132200,2012-04-30,19917,"5X",
2019,"5X","United Parcel Service",2012,"United Parcel Service","37875","N352UP","b","Y",0,"Boeing","767-34AF",132200,2012-05-31,19917,"5X",
2019,"5X","United Parcel Service",2012,"United Parcel Service","37877","N353UP","O","Y",0,"Boeing","767-34AF",132200,2012-09-30,19917,"5X",
2019,"5X","United Parcel Service",2013,"United Parcel Service","37862","N354UP","b","Y",0,"Boeing","767-34AF",132200,2013-01-31,19917,"5X",
2019,"5X","United Parcel Service",2013,"United Parcel Service","37863","N355UP","b","Y",0,"Boeing","767-34AF",132200,2013-02-28,19917,"5X",
2019,"5X","United Parcel Service",2013,"United Parcel Service","37869","N356UP","b","Y",0,"Boeing","767-34AF",132200,2013-04-29,19917,"5X",
2019,"5X","United Parcel Service",2013,"United Parcel Service","37876","N357UP","b","Y",0,"Boeing","767-34AF",132200,2013-05-31,19917,"5X",
2019,"5X","United Parcel Service",2013,"United Parcel Service","37864","N358UP","b","Y",0,"Boeing","767-34AF",132200,2013-06-27,19917,"5X",
2019,"5X","United Parcel Service",2013,"United Parcel Service","37870","N359UP","b","Y",0,"Boeing","767-34AF",132200,2013-07-29,19917,"5X",
2019,"5X","United Parcel Service",2013,"United Parcel Service","37946","N360UP","b","Y",0,"Boeing","767-34AF",132200,2013-08-30,19917,"5X",
2019,"5X","United Parcel Service",2013,"United Parcel Service","37878","N361UP","O","Y",0,"Boeing","767-34AF",132200,2013-09-30,19917,"5X",
2019,"5X","United Parcel Service",2003,"United Parcel Service","33493","N362UP","O","Y",0,"Boeing","767-300BCF",116800,2018-09-30,19917,"5X",
