MONTH,DAY_OF_MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,DEST,DEST_STATE_FIPS,DEST_STATE_NM,Var13_1,ORIGIN_FIPS,DES_FIPS,NUM_SEATS
6,25,2020-06-25,YX,N118HQ,4329,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,26,2020-06-26,YX,N136HQ,4329,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,27,2020-06-27,YX,N104HQ,4329,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,28,2020-06-28,YX,N443YX,4329,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,29,2020-06-29,YX,N128HQ,4329,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,30,2020-06-30,YX,N109HQ,4329,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,4,2020-06-04,YX,N101HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,5,2020-06-05,YX,N408YX,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,6,2020-06-06,YX,N412YX,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,7,2020-06-07,YX,N114HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,8,2020-06-08,YX,N440YX,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,9,2020-06-09,YX,N106HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,10,2020-06-10,YX,N114HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,11,2020-06-11,YX,N416YX,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,12,2020-06-12,YX,N428YX,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,13,2020-06-13,YX,N422YX,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,14,2020-06-14,YX,N135HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,15,2020-06-15,YX,N428YX,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,16,2020-06-16,YX,N115HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,17,2020-06-17,YX,N425YX,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,18,2020-06-18,YX,N113HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,19,2020-06-19,YX,N135HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,20,2020-06-20,YX,N135HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,21,2020-06-21,YX,N131HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,22,2020-06-22,YX,N118HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,23,2020-06-23,YX,N118HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,24,2020-06-24,YX,N121HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,25,2020-06-25,YX,N412YX,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,26,2020-06-26,YX,N128HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,27,2020-06-27,YX,N128HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,28,2020-06-28,YX,N420YX,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,29,2020-06-29,YX,N109HQ,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,30,2020-06-30,YX,N443YX,4330,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,1,2020-06-01,YX,N416YX,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,2,2020-06-02,YX,N122HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,3,2020-06-03,YX,N111HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,4,2020-06-04,YX,N101HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,5,2020-06-05,YX,N408YX,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,6,2020-06-06,YX,N408YX,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,7,2020-06-07,YX,N403YX,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,8,2020-06-08,YX,N440YX,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,9,2020-06-09,YX,N440YX,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,10,2020-06-10,YX,N114HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,11,2020-06-11,YX,N134HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,12,2020-06-12,YX,N436YX,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,13,2020-06-13,YX,N428YX,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,14,2020-06-14,YX,N401YX,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,15,2020-06-15,YX,N135HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,16,2020-06-16,YX,N428YX,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,17,2020-06-17,YX,N425YX,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,18,2020-06-18,YX,N425YX,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,19,2020-06-19,YX,N138HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,20,2020-06-20,YX,N135HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,21,2020-06-21,YX,N131HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,22,2020-06-22,YX,N102HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,23,2020-06-23,YX,N118HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,24,2020-06-24,YX,N123HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,25,2020-06-25,YX,N121HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,26,2020-06-26,YX,N447YX,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,27,2020-06-27,YX,N128HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,28,2020-06-28,YX,N136HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,29,2020-06-29,YX,N128HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,30,2020-06-30,YX,N109HQ,4339,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,1,2020-06-01,YX,N204JQ,5674,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
6,1,2020-06-01,YX,N204JQ,5675,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,2,2020-06-02,YX,N214JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,2,2020-06-02,YX,N204JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,2,2020-06-02,YX,N214JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,2,2020-06-02,YX,N204JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,2,2020-06-02,YX,N204JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,3,2020-06-03,YX,N208JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,3,2020-06-03,YX,N204JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,3,2020-06-03,YX,N208JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,3,2020-06-03,YX,N204JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,3,2020-06-03,YX,N208JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,3,2020-06-03,YX,N208JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,4,2020-06-04,YX,N213JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,4,2020-06-04,YX,N204JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,4,2020-06-04,YX,N213JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,4,2020-06-04,YX,N204JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,4,2020-06-04,YX,N213JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,4,2020-06-04,YX,N213JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,5,2020-06-05,YX,N204JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,5,2020-06-05,YX,N204JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,5,2020-06-05,YX,N204JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,5,2020-06-05,YX,N204JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,5,2020-06-05,YX,N204JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,5,2020-06-05,YX,N204JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,6,2020-06-06,YX,N206JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,6,2020-06-06,YX,N206JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,6,2020-06-06,YX,N206JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,6,2020-06-06,YX,N206JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,6,2020-06-06,YX,N206JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,6,2020-06-06,YX,N206JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,7,2020-06-07,YX,N206JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,7,2020-06-07,YX,N213JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,7,2020-06-07,YX,N206JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,7,2020-06-07,YX,N213JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,7,2020-06-07,YX,N206JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,7,2020-06-07,YX,N206JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,8,2020-06-08,YX,N203JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,8,2020-06-08,YX,N213JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,8,2020-06-08,YX,N206JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,8,2020-06-08,YX,N213JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,8,2020-06-08,YX,N203JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,8,2020-06-08,YX,N206JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,9,2020-06-09,YX,N204JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,9,2020-06-09,YX,N213JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,9,2020-06-09,YX,N204JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,9,2020-06-09,YX,N213JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,9,2020-06-09,YX,N204JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,9,2020-06-09,YX,N204JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,10,2020-06-10,YX,N213JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,10,2020-06-10,YX,N204JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,10,2020-06-10,YX,N213JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,10,2020-06-10,YX,N204JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,10,2020-06-10,YX,N213JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,10,2020-06-10,YX,N213JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,11,2020-06-11,YX,N206JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,11,2020-06-11,YX,N216JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,11,2020-06-11,YX,N206JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,11,2020-06-11,YX,N216JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,11,2020-06-11,YX,N206JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,11,2020-06-11,YX,N206JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,12,2020-06-12,YX,N209JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,12,2020-06-12,YX,N203JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,12,2020-06-12,YX,N209JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,12,2020-06-12,YX,N203JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,12,2020-06-12,YX,N209JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,12,2020-06-12,YX,N209JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,13,2020-06-13,YX,N203JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,13,2020-06-13,YX,N207JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,13,2020-06-13,YX,N203JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,13,2020-06-13,YX,N207JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,13,2020-06-13,YX,N203JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,13,2020-06-13,YX,N203JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,14,2020-06-14,YX,N206JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,14,2020-06-14,YX,N207JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,14,2020-06-14,YX,N206JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,14,2020-06-14,YX,N207JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,14,2020-06-14,YX,N206JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,14,2020-06-14,YX,N206JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,15,2020-06-15,YX,N207JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,15,2020-06-15,YX,N214JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,15,2020-06-15,YX,N207JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,15,2020-06-15,YX,N214JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,15,2020-06-15,YX,N207JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,15,2020-06-15,YX,N207JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,16,2020-06-16,YX,N203JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,16,2020-06-16,YX,N214JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,16,2020-06-16,YX,N203JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,16,2020-06-16,YX,N214JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,16,2020-06-16,YX,N203JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,16,2020-06-16,YX,N203JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,17,2020-06-17,YX,N216JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,17,2020-06-17,YX,N214JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,17,2020-06-17,YX,N216JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,17,2020-06-17,YX,N214JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,17,2020-06-17,YX,N216JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,17,2020-06-17,YX,N216JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,18,2020-06-18,YX,N207JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,18,2020-06-18,YX,N214JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,18,2020-06-18,YX,N207JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,18,2020-06-18,YX,N214JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,18,2020-06-18,YX,N207JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,18,2020-06-18,YX,N207JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,19,2020-06-19,YX,N214JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,19,2020-06-19,YX,N209JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,19,2020-06-19,YX,N214JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,19,2020-06-19,YX,N209JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,19,2020-06-19,YX,N214JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,19,2020-06-19,YX,N214JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,20,2020-06-20,YX,N209JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,20,2020-06-20,YX,N203JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,20,2020-06-20,YX,N209JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,20,2020-06-20,YX,N203JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,20,2020-06-20,YX,N209JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,20,2020-06-20,YX,N209JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,21,2020-06-21,YX,N207JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,21,2020-06-21,YX,N203JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,21,2020-06-21,YX,N207JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,21,2020-06-21,YX,N203JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,21,2020-06-21,YX,N207JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,21,2020-06-21,YX,N207JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,22,2020-06-22,YX,N203JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,22,2020-06-22,YX,N207JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,22,2020-06-22,YX,N203JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,22,2020-06-22,YX,N207JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,22,2020-06-22,YX,N203JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,22,2020-06-22,YX,N203JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,23,2020-06-23,YX,N207JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,23,2020-06-23,YX,N207JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,23,2020-06-23,YX,N209JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,23,2020-06-23,YX,N207JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,23,2020-06-23,YX,N207JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,23,2020-06-23,YX,N209JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,24,2020-06-24,YX,N208JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,24,2020-06-24,YX,N207JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,24,2020-06-24,YX,N208JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,24,2020-06-24,YX,N207JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,24,2020-06-24,YX,N208JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,24,2020-06-24,YX,N208JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,25,2020-06-25,YX,N203JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,25,2020-06-25,YX,N207JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,25,2020-06-25,YX,N203JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,25,2020-06-25,YX,N207JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,25,2020-06-25,YX,N203JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,25,2020-06-25,YX,N203JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,26,2020-06-26,YX,N214JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,26,2020-06-26,YX,N204JQ,5614,LGA,36,New York,MVY,25,Massachusetts,,36081,25007,76
6,26,2020-06-26,YX,N204JQ,5614,MVY,25,Massachusetts,LGA,36,New York,,25007,36081,76
6,26,2020-06-26,YX,N214JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,26,2020-06-26,YX,N204JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,26,2020-06-26,YX,N214JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,26,2020-06-26,YX,N214JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,27,2020-06-27,YX,N204JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,27,2020-06-27,YX,N231JQ,5614,LGA,36,New York,MVY,25,Massachusetts,,36081,25007,76
6,27,2020-06-27,YX,N231JQ,5614,MVY,25,Massachusetts,LGA,36,New York,,25007,36081,76
6,27,2020-06-27,YX,N231JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,27,2020-06-27,YX,N204JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,27,2020-06-27,YX,N231JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,27,2020-06-27,YX,N204JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,27,2020-06-27,YX,N204JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,28,2020-06-28,YX,N230JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,28,2020-06-28,YX,N202JQ,5614,LGA,36,New York,MVY,25,Massachusetts,,36081,25007,76
6,28,2020-06-28,YX,N202JQ,5614,MVY,25,Massachusetts,LGA,36,New York,,25007,36081,76
6,28,2020-06-28,YX,N202JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,28,2020-06-28,YX,N230JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,28,2020-06-28,YX,N202JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,28,2020-06-28,YX,N230JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,28,2020-06-28,YX,N230JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,29,2020-06-29,YX,N202JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,29,2020-06-29,YX,N209JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,29,2020-06-29,YX,N202JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,29,2020-06-29,YX,N209JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,29,2020-06-29,YX,N202JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,29,2020-06-29,YX,N202JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,30,2020-06-30,YX,N207JQ,5607,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,30,2020-06-30,YX,N209JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,30,2020-06-30,YX,N207JQ,5621,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
6,30,2020-06-30,YX,N209JQ,5638,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,30,2020-06-30,YX,N207JQ,5644,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,30,2020-06-30,YX,N207JQ,5674,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
6,26,2020-06-26,YX,N204JQ,5619,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
7,1,2020-07-01,9E,N915XJ,4913,JFK,36,New York,BOS,25,Massachusetts,1,36081,25025,76
7,1,2020-07-01,9E,N137EV,4926,BOS,25,Massachusetts,JFK,36,New York,1,25025,36081,76
7,3,2020-07-03,9E,N935XJ,5299,ACK,25,Massachusetts,LGA,36,New York,1,25019,36081,76
7,4,2020-07-04,9E,N903XJ,5299,ACK,25,Massachusetts,LGA,36,New York,1,25019,36081,76
7,5,2020-07-05,9E,N933XJ,5299,ACK,25,Massachusetts,LGA,36,New York,1,25019,36081,76
7,10,2020-07-10,9E,N146PQ,5299,ACK,25,Massachusetts,LGA,36,New York,1,25019,36081,76
7,11,2020-07-11,9E,N919XJ,5299,ACK,25,Massachusetts,LGA,36,New York,1,25019,36081,76
7,12,2020-07-12,9E,N919XJ,5299,ACK,25,Massachusetts,LGA,36,New York,1,25019,36081,76
7,17,2020-07-17,9E,N903XJ,5299,ACK,25,Massachusetts,LGA,36,New York,1,25019,36081,76
7,18,2020-07-18,9E,N903XJ,5299,ACK,25,Massachusetts,LGA,36,New York,1,25019,36081,76
7,19,2020-07-19,9E,N292PQ,5299,ACK,25,Massachusetts,LGA,36,New York,1,25019,36081,76
7,24,2020-07-24,9E,N292PQ,5299,ACK,25,Massachusetts,LGA,36,New York,1,25019,36081,76
